true_label,pred_label,anomaly_score
0,0,2.498208
0,0,3.8435588
0,0,3.1069696
0,0,4.6759386
0,0,3.3093607
0,0,2.2606313
0,0,4.492048
0,0,2.9885886
0,0,2.5274334
0,0,2.222961
0,0,3.4944458
0,0,4.909392
0,0,4.32644
0,0,3.9984245
0,0,3.3512745
0,0,2.6616654
0,0,7.782208
0,0,4.3678427
0,0,3.7253854
0,0,4.466515
0,0,4.9754615
0,0,5.0839815
0,0,4.512227
0,0,2.890819
0,0,3.5737693
0,0,3.7677543
0,0,2.770613
0,0,5.6989512
0,0,3.5427384
0,0,4.190183
0,0,2.9029038
0,0,3.2206848
0,0,3.536289
0,0,3.553484
0,0,4.015804
0,0,4.597449
0,0,2.8505783
0,0,4.818252
0,0,3.8278348
0,0,3.480146
0,0,8.484083
0,0,3.6171305
0,0,4.986641
0,0,3.9536998
0,0,2.4308875
0,0,3.7578766
0,0,3.2697861
0,0,3.5043633
0,0,6.562778
0,0,14.105034
0,0,3.0828261
0,0,3.8287797
0,0,4.972708
0,0,3.3864489
0,0,6.2670135
0,0,3.5107863
0,0,5.8926682
0,0,3.4894276
0,0,2.5188856
0,0,4.6793313
0,0,5.3510017
0,0,2.8239644
0,0,2.806349
0,0,2.3537762
0,0,4.3882923
0,0,4.6508083
0,0,3.866327
0,0,4.7220497
0,0,5.6483183
0,0,2.6942554
0,0,5.6928306
0,0,3.552146
0,0,3.4247503
0,0,3.6853974
0,0,4.879942
0,0,4.493196
0,0,4.7414236
0,0,4.152022
0,0,5.363179
0,0,9.753203
0,0,3.2888374
0,0,3.6299436
0,0,5.892909
0,0,2.2458544
0,0,2.9877825
0,0,3.0197654
0,0,5.5673137
0,0,2.8781862
0,0,4.1972346
0,0,3.608184
0,0,2.269128
0,0,3.5848954
0,0,3.191211
0,0,4.226466
0,0,6.5653605
0,0,2.504487
0,0,2.5982056
0,0,3.243824
0,0,3.8489606
0,0,3.2706447
0,0,4.6359725
0,0,3.2303348
0,0,3.861317
0,0,2.864584
0,0,7.8511996
0,0,4.040773
0,0,3.9976418
0,0,4.1063933
0,0,3.0611749
0,0,3.3088024
0,0,3.5938036
0,0,6.7979083
0,0,4.280031
0,0,4.9230433
0,0,5.176614
0,0,5.346437
0,0,5.0632634
0,0,2.6429572
0,0,4.146168
0,0,3.8127031
0,0,2.5004792
0,0,2.4549441
0,0,3.5423846
0,0,3.2059767
0,0,2.518269
0,0,3.2751057
0,0,3.8061664
0,0,3.6125715
0,0,4.0616655
0,0,4.825776
0,0,3.5408053
0,0,2.7985802
0,0,3.791782
0,0,2.9057822
0,0,3.238631
0,0,4.6572323
0,0,4.074767
0,0,4.0579405
0,0,3.1809387
0,0,5.21988
0,0,3.6907396
0,0,3.5503397
0,0,6.425462
0,0,3.5568678
0,0,5.526158
0,0,2.9067905
0,0,3.658424
0,0,2.7182565
0,0,3.902615
0,0,3.449038
0,0,3.9660041
0,0,4.1014752
0,0,2.4411614
0,0,3.2542906
0,0,3.594965
0,0,2.6333296
0,0,2.6705923
0,0,10.890074
0,0,4.5741196
0,0,5.8282695
0,0,3.6926966
0,0,4.0470095
0,0,6.1591315
0,0,4.237649
0,0,3.0732753
0,0,3.5341032
0,0,3.032984
0,0,2.367719
0,0,2.6126072
0,0,3.7508016
0,0,5.0889754
0,0,4.1909437
0,0,5.6102033
0,0,4.181519
0,0,4.177657
0,0,5.256166
0,0,3.1797936
0,0,3.0792236
0,0,2.932428
0,0,2.8853068
0,0,5.0915527
0,0,4.152733
0,0,3.8493967
0,0,4.2148213
0,0,3.2354028
0,0,2.5382566
0,0,2.856381
0,0,4.9115057
0,0,3.9890032
0,0,4.3351426
0,0,4.873205
0,0,3.2658577
0,0,3.912527
0,0,4.482907
0,0,3.7191958
0,0,2.4419353
0,0,3.884797
0,0,2.6806355
0,0,2.6470852
0,0,2.8460653
0,0,3.8403676
0,0,3.6802015
0,0,3.7803411
0,0,2.6383016
0,0,6.138062
0,0,4.352633
0,0,3.9760857
0,0,2.4165888
0,0,4.4396076
0,0,2.9237986
0,0,2.5951505
0,0,3.6823862
0,0,3.209723
0,0,3.3383877
0,0,3.8768532
0,0,3.9396882
0,0,2.5309668
0,0,2.1343353
0,0,3.5259213
0,0,4.591339
0,0,3.5848043
0,0,2.43886
0,0,4.1430717
0,0,4.9643817
0,0,14.855699
0,0,3.1676896
0,0,3.4915047
0,0,2.4124367
0,0,4.2546415
0,0,3.8559134
0,0,4.5839615
0,0,2.5038188
0,0,5.2632747
0,0,4.913596
0,0,2.803226
0,0,8.587282
0,0,3.820279
0,0,2.9848905
0,0,2.9487882
0,0,3.6642435
0,0,4.728077
0,0,7.0246677
0,0,13.050095
0,0,4.4686484
0,0,4.431816
0,0,3.3546267
0,0,5.3341713
0,0,2.3332999
0,0,6.090877
0,0,3.664565
0,0,6.6359057
0,0,4.4945455
0,0,6.857327
0,0,2.988109
0,0,3.4078305
0,0,3.3754141
0,0,5.6035247
0,0,3.9704444
0,0,5.6763086
0,0,5.394824
0,0,9.73882
0,0,3.94044
0,0,3.572653
0,0,3.9948668
0,0,2.899287
0,0,4.2494206
0,0,3.1613333
0,0,3.731856
0,0,4.1702533
0,0,5.4478173
0,0,3.5880132
0,0,5.4084115
0,0,4.8200297
0,0,5.137578
0,0,2.5907784
0,0,4.8094788
0,0,9.07431
0,0,4.2654324
0,0,5.382267
0,0,3.5362198
0,0,4.9664226
0,0,6.065484
0,0,2.9925797
0,0,3.1060638
0,0,5.2183332
0,0,2.9289923
0,0,4.007862
0,0,3.7778404
0,0,4.3806696
0,0,2.7355902
0,0,2.6452947
0,0,5.722746
0,0,2.3797352
0,0,3.4189005
0,0,8.052492
0,0,3.1668317
0,0,4.8368225
0,0,3.8615024
0,0,3.6992717
0,0,5.080176
0,0,4.033124
0,0,2.6636705
0,0,5.0354557
0,0,4.278819
0,0,2.4709423
0,0,5.1315894
0,0,4.023374
0,0,4.598208
0,0,3.3738732
0,0,3.550107
0,0,3.407887
0,0,3.2629068
0,0,4.3585553
0,0,4.194482
0,0,4.187162
0,0,3.888814
0,0,2.8380194
0,0,2.300714
0,0,4.4196
0,0,4.9094844
0,0,5.7325764
0,0,4.5032926
0,0,10.426144
0,0,4.232247
0,0,7.679282
0,0,3.1965623
0,0,4.209723
0,0,4.750565
0,0,3.038409
0,0,3.0734649
0,0,2.8475072
0,0,3.4729705
0,0,3.335951
0,0,4.3206043
0,0,6.958634
0,0,3.481265
0,0,2.875297
0,0,4.1858687
0,0,6.666742
0,0,3.7193267
0,0,3.2869637
0,0,4.484148
0,0,3.791992
0,0,4.044496
0,0,2.285722
0,0,5.9359465
0,0,4.039729
0,0,2.8230944
0,0,3.2944043
0,0,4.3474874
0,0,3.1247838
0,0,4.2314243
0,0,4.315338
0,0,3.2784927
0,0,3.6190033
0,0,4.9469604
0,0,5.9309072
0,0,6.693372
0,0,3.172665
0,0,3.0296588
0,0,2.6208956
0,0,2.3041608
0,0,2.4024146
0,0,2.9615493
0,0,2.9429936
0,0,4.538732
0,0,2.8896503
0,0,4.102924
0,0,5.16041
0,0,3.4676998
0,0,7.0614576
0,0,3.1620178
0,0,2.7859938
0,0,5.4243627
0,0,3.634538
0,0,4.638139
0,0,3.5319517
0,0,6.0558066
0,0,4.935129
0,0,3.4200127
0,0,2.9000342
0,0,4.4658566
0,0,2.4708622
0,0,7.895314
0,0,3.62062
0,0,7.3743663
0,0,4.463645
0,0,3.623278
0,0,3.0874023
0,0,3.3297803
0,0,3.6702611
0,0,5.153473
0,0,2.6999483
0,0,3.0728061
0,0,3.67377
0,0,4.6765356
0,0,3.7270014
0,0,4.096256
0,0,4.2334094
0,0,2.3418186
0,0,4.5978746
0,0,4.9103913
0,0,3.067341
0,0,3.578572
0,0,4.2941
0,0,2.581268
0,0,3.1215982
0,0,3.7216117
0,0,2.2495446
0,0,3.7095737
0,0,3.5761135
0,0,4.3735223
0,0,12.781517
0,0,3.2574492
0,0,3.7174761
0,0,3.5771835
0,0,3.1700964
0,0,3.3922355
0,0,3.5203164
0,0,3.9443026
0,0,3.8380907
0,0,4.029125
0,0,3.5857809
0,0,5.708979
0,0,2.855722
0,0,3.0620224
0,0,3.7632682
0,0,5.358402
0,0,3.181919
0,0,2.3840902
0,0,3.0218277
0,0,4.23062
0,0,3.676971
0,0,4.039155
0,0,3.393994
0,0,3.2673311
0,0,4.312044
0,0,3.407857
0,0,2.8794165
0,0,3.918254
0,0,4.063204
0,0,3.6049612
0,0,4.4161954
0,0,5.8169594
0,0,3.413535
0,0,4.337254
0,0,5.3526
0,0,3.4834063
0,0,3.9958432
0,0,4.6847787
0,0,2.440614
0,0,4.6872797
0,0,3.1875138
0,0,4.682972
0,0,3.2175808
0,0,3.6547582
0,0,4.493197
0,0,4.231863
0,0,4.108003
0,0,2.4615586
0,0,10.118475
0,0,3.4481585
0,0,3.1676514
0,0,2.4309812
0,0,2.6334317
0,0,2.7963333
0,0,2.8711324
0,0,4.7159224
0,0,8.104206
0,0,3.1720178
0,0,2.9244473
0,0,5.4167776
0,0,6.262656
0,0,4.026357
0,0,2.2305458
0,0,4.5852847
0,0,4.808965
0,0,4.423683
0,0,3.2111466
0,0,4.120184
0,0,8.919641
0,0,3.2294085
0,0,5.9772162
0,0,4.4570155
0,0,4.6487474
0,0,2.76936
0,0,3.517956
0,0,6.064396
0,0,6.27913
0,0,3.1546016
0,0,3.0014825
0,0,2.8923645
0,0,6.178314
0,0,5.741612
0,0,4.450085
0,0,3.1828637
0,0,4.337034
0,0,4.804173
0,0,8.502365
0,0,5.485029
0,0,3.976596
0,0,3.295704
0,0,3.1574273
0,0,5.3484554
0,0,2.9213843
0,0,3.8294027
0,0,3.6397803
0,0,4.8974404
0,0,3.5975282
0,0,4.957308
0,0,4.1885576
0,0,4.3398986
0,0,3.9136748
0,0,2.7100756
0,0,3.1063993
1,0,17.277348
0,0,4.7984414
0,0,4.046125
0,0,4.109414
0,0,4.3987775
0,0,4.5047226
0,0,5.1571126
0,0,3.0193112
0,0,5.1842966
0,0,3.3869135
0,0,5.658258
0,0,4.5199776
0,0,7.5967107
0,0,2.7858167
0,0,2.8856893
0,0,4.542827
0,0,5.1604967
0,0,2.5019798
0,0,4.6326795
0,0,2.895985
0,0,5.411317
0,0,2.1849189
0,0,5.7882543
0,0,3.4022653
0,0,4.6218104
0,0,3.1609893
0,0,6.0003657
0,0,4.7970395
0,0,3.7751813
0,0,5.4386816
0,0,5.4726114
0,0,3.571826
0,0,3.1714697
0,0,2.4139757
0,0,6.4894795
0,0,4.655806
0,0,3.9857547
0,0,3.39655
0,0,5.522752
0,0,3.784598
0,0,4.28368
0,0,8.28282
0,0,4.6646895
0,0,4.902884
0,0,5.105104
0,0,4.4870214
0,0,3.4382112
0,0,6.026769
0,0,3.6396449
0,0,3.2571933
0,0,2.6434574
0,0,3.7437398
0,0,3.4481742
0,0,4.2285976
0,0,4.412129
0,0,3.4142983
0,0,4.4391513
0,0,2.961729
0,0,3.9827642
0,0,4.7789717
0,0,2.929058
0,0,3.7120743
0,0,2.875977
0,0,3.1260748
0,0,4.519223
0,0,3.870178
0,0,3.931806
0,0,4.237399
0,0,12.738782
0,0,3.3092055
0,0,4.022167
0,0,4.0033693
0,0,3.379701
0,0,7.0765595
0,0,4.791789
0,0,3.6664155
0,0,2.9422152
0,0,2.8359396
0,0,6.5175505
0,0,3.3245332
0,0,5.3645797
0,0,3.7183466
0,0,5.563017
0,0,3.5449934
0,0,3.0903578
0,0,3.7671175
0,0,5.5534134
0,0,2.920232
0,0,3.308854
0,0,3.800465
0,0,4.5099063
0,0,4.1075706
0,0,2.4596179
0,0,2.7352803
0,0,5.1225533
0,0,2.6899407
0,0,2.9790432
0,0,4.3805637
0,0,14.65841
0,0,3.9050722
0,0,3.0468664
0,0,3.7602396
0,0,3.0197554
0,0,2.9272673
0,0,7.3111463
0,0,4.209823
0,0,2.8394911
0,0,3.0118845
0,0,4.271156
0,0,2.410648
0,0,2.693168
0,0,3.6405737
0,0,4.0395117
0,0,4.5244966
0,0,2.2296531
0,0,4.2631
0,0,3.0897486
0,0,3.2970793
0,0,3.8311443
0,0,3.185827
0,0,4.3303957
0,0,4.440018
0,0,3.2650807
0,0,2.1545017
0,0,4.515454
0,0,2.910286
0,0,3.6527839
0,0,2.914932
0,0,2.4135263
0,0,2.9412992
0,0,4.3508244
0,0,3.4069746
0,0,4.45491
0,0,3.1648338
0,0,4.2186103
0,0,4.2064342
0,0,8.445335
0,0,3.3608708
0,0,3.2152596
0,0,3.8804247
0,0,2.8663232
0,0,4.1278005
0,0,3.5429623
0,0,3.173185
0,0,2.8251522
0,0,3.006006
0,0,3.2696464
0,0,5.0159216
0,0,6.292411
0,0,5.6722574
0,0,2.8003724
0,0,5.0760255
0,0,2.8793766
0,0,3.2346232
0,0,5.1404333
0,0,3.1419253
0,0,2.4864447
0,0,4.7548876
0,0,2.79646
0,0,4.878167
0,0,8.168051
0,0,3.6643772
0,0,3.261061
0,0,3.8582106
0,0,3.0684953
0,0,4.4423413
0,0,2.2753818
0,0,4.735395
0,0,3.7372134
0,0,3.242675
0,0,2.9742978
0,0,3.4620507
0,0,6.55351
0,0,3.365916
0,0,3.6556666
0,0,4.168815
0,0,3.677395
0,0,2.714267
0,0,4.032012
0,0,4.6739736
0,0,2.993823
0,0,3.1760185
0,0,2.1470137
0,0,3.0372264
0,0,2.621764
0,0,3.4136388
0,0,6.068696
0,0,2.7147129
0,0,3.6331058
0,0,4.496436
0,0,4.9867587
0,0,2.442205
0,0,3.7479215
0,0,4.1263294
0,0,3.8934577
0,0,4.252567
0,0,5.458387
0,0,3.8115327
0,0,2.8823512
0,0,3.004153
0,0,10.41763
0,0,6.051995
0,0,5.1685486
0,0,3.729893
0,0,3.5303
0,0,4.142855
0,0,5.230193
0,0,3.7713974
0,0,3.0882208
0,0,3.151405
0,0,2.4824045
0,0,2.6299522
0,0,2.7300148
0,0,5.3779497
0,0,3.2858946
0,0,3.1570082
0,0,3.7273993
0,0,8.922076
0,0,5.8128805
0,0,3.4062824
0,0,3.3959758
0,0,3.5915742
0,0,4.8360047
0,0,4.4346175
0,0,3.6808543
0,0,4.384386
0,0,2.7812676
0,0,3.9441578
0,0,2.6414795
0,0,3.4735198
0,0,3.2111354
0,0,4.526436
0,0,3.8850663
0,0,3.5793297
0,0,4.3049564
0,0,6.3093185
0,0,3.9306893
0,0,2.8744996
0,0,3.5954192
0,0,4.061055
0,0,2.6775732
0,0,5.48015
0,0,3.1187627
0,0,2.8608465
0,0,4.402793
0,0,4.67967
0,0,3.7163029
0,0,4.392565
0,0,10.076573
0,0,3.1198914
0,0,5.586846
0,0,4.249602
0,0,3.117803
0,0,3.4168456
0,0,4.219555
0,0,3.1768537
0,0,3.5394192
0,0,4.8768334
0,0,5.299963
0,0,5.075964
0,0,4.4002185
0,0,4.4791603
0,0,7.0600004
0,0,3.9775167
0,0,3.9377704
0,0,2.959
0,0,3.772319
0,0,4.600569
0,0,5.3651004
0,0,4.413244
0,0,2.6075716
0,0,5.6555047
0,0,4.512713
0,0,3.2588131
0,0,2.9060845
0,0,2.860538
0,0,5.006186
0,0,3.6287282
0,0,6.5651765
0,0,4.408798
0,0,6.4491153
0,0,2.791954
0,0,2.6082063
0,0,2.6804934
0,0,5.3821306
0,0,3.415186
0,0,5.4259086
0,0,4.0763187
0,0,4.980995
0,0,2.899901
0,0,7.2050266
0,0,7.188505
0,0,4.239478
0,0,5.250378
0,0,3.9051774
0,0,5.6416197
0,0,4.553891
0,0,4.475559
0,0,2.7647562
0,0,5.6447678
0,0,3.250785
0,0,2.8741622
0,0,4.889615
0,0,3.1772215
0,0,3.5177305
0,0,3.8178556
0,0,3.804515
0,0,3.5013802
0,0,4.4913
0,0,3.423042
0,0,19.688366
0,0,2.9787087
0,0,4.099295
0,0,2.4674869
0,0,4.0859146
0,0,5.6528068
0,0,5.5756583
0,0,4.58051
0,0,3.5869274
0,0,2.823553
0,0,2.518798
0,0,3.208955
0,0,3.71625
0,0,11.619716
0,0,4.7617054
0,0,3.3252122
0,0,4.3630996
0,0,6.2862597
0,0,4.4044204
0,0,6.364079
0,0,17.667158
0,0,3.5493743
0,0,6.0197916
0,0,4.9303374
0,0,3.3204527
0,0,5.4306054
0,0,5.6289015
0,0,3.8442
0,0,3.9627247
0,0,3.5239656
0,0,6.3629513
0,0,3.2956185
0,0,3.9356782
0,0,4.7661905
0,0,5.9752107
0,0,5.396761
0,0,3.6503437
0,0,4.360498
0,0,2.390124
0,0,4.168282
0,0,3.6491783
0,0,2.1812086
0,0,2.6603682
0,0,2.353763
0,0,4.7584457
0,0,5.0452724
0,0,4.5796914
0,0,4.5600357
0,0,2.8675675
0,0,2.4725869
0,0,3.0431466
0,0,3.963127
0,0,4.0540104
0,0,2.5006764
0,0,3.137579
0,0,3.150712
0,0,3.1185036
0,0,2.3190463
0,0,5.7130404
0,0,3.6372426
0,0,3.8573697
0,0,4.7111177
0,0,3.8872807
0,0,3.565289
0,0,2.9965222
0,0,3.6378329
0,0,4.506949
0,0,17.548767
0,0,3.7255378
0,0,4.489255
0,0,3.615591
0,0,2.6303642
0,0,4.2305593
0,0,3.2755198
0,0,4.073085
0,0,3.958262
0,0,3.3675997
0,0,5.583716
0,0,5.4211373
0,0,3.9413629
0,0,4.8884597
0,0,3.949195
0,0,3.6222703
0,0,2.410407
0,0,3.501305
0,0,3.4990754
0,0,4.062174
0,0,3.9936893
0,0,2.9743967
0,0,3.9969816
0,0,2.5935488
0,0,8.7763605
0,0,3.9983768
0,0,3.3737288
0,0,2.8767278
0,0,2.8926506
0,0,3.477749
0,0,2.5056167
0,0,3.7791615
0,0,13.473261
0,0,3.0158014
0,0,4.001479
0,0,4.3519707
0,0,3.356156
0,0,4.400556
0,0,6.8889112
0,0,4.715419
0,0,3.1985886
0,0,4.8112173
0,0,2.8418617
0,0,3.0199094
0,0,4.701005
0,0,5.043809
0,0,6.029628
0,0,5.7668266
0,0,4.416988
0,0,2.3756728
0,0,4.58924
0,0,3.6441483
0,0,3.2711983
0,0,4.664691
0,0,2.9582093
0,0,2.6984706
0,0,3.5194755
0,0,8.858447
0,0,3.9086792
0,0,3.2065244
0,0,5.378169
0,0,4.9592657
0,0,6.7767954
0,0,3.4137886
0,0,4.584636
0,0,3.628165
0,0,4.3036733
0,0,3.9240372
0,0,4.7331605
0,0,3.6294737
0,0,3.2226517
0,0,3.5707815
0,0,2.8816812
0,0,8.35176
0,0,4.2162743
0,0,3.2238646
0,0,5.330165
0,0,3.6735475
0,0,4.3164845
0,0,2.760077
0,0,8.027748
0,0,4.399236
0,0,2.653993
0,0,3.6962912
0,0,4.1791286
0,0,5.635324
0,0,3.558804
0,0,3.6617324
0,0,2.3750658
0,0,2.6050153
0,0,2.3192198
0,0,5.6045985
0,0,2.877508
0,0,2.342078
0,0,3.5391448
0,0,5.6106286
0,0,3.6003337
0,0,5.939549
0,0,5.9820623
0,0,3.682512
0,0,5.4789653
0,0,2.1777391
0,0,3.3660426
0,0,5.9478683
0,0,3.5150325
0,0,3.8750331
0,0,2.5958033
0,0,8.179777
0,0,3.6730468
0,0,2.6105165
0,0,2.6902025
0,0,4.1511717
0,0,3.9251206
0,0,5.204496
0,0,3.8417792
0,0,4.029096
0,0,3.9323459
0,0,3.1789215
0,0,2.8468325
0,0,4.5542936
0,0,12.279296
0,0,13.7130165
0,0,7.543379
0,0,2.7621663
0,0,13.26121
0,0,3.7939577
0,0,7.674544
0,0,6.256755
0,0,3.4392636
0,0,3.354126
0,0,4.608287
0,0,4.7844906
0,0,3.6236315
0,0,4.1352487
0,0,18.817104
0,0,5.8083005
0,0,4.2167587
0,0,3.0437272
0,0,3.7282088
0,0,6.475706
0,0,2.368181
0,0,4.1381626
0,0,5.554238
0,0,5.2647123
0,0,4.3408666
0,0,3.520566
0,0,4.087414
0,0,3.58809
0,0,4.1509013
0,0,6.706715
0,0,2.7940392
0,0,9.926221
0,0,4.9911075
0,0,5.0189157
0,0,4.2739983
0,0,3.7684073
0,0,2.8291132
0,0,4.0085454
0,0,5.0434604
0,0,3.7448893
0,0,3.7369845
0,0,3.9630716
0,0,3.5715084
0,0,6.701384
0,0,4.4065576
0,0,4.134926
0,0,2.9534314
0,0,3.0014925
0,0,4.3610935
0,0,2.8991635
0,0,3.7222116
0,0,3.5447447
0,0,3.7748668
0,0,4.032181
0,0,3.02491
0,0,2.3886356
0,0,4.7806096
0,0,4.853141
0,0,2.197599
0,0,3.6890078
0,0,2.9436064
0,0,3.1576545
0,0,2.2797387
0,0,5.0788503
0,0,2.2278898
0,0,3.583742
0,0,4.248054
0,0,3.970639
0,0,4.9791465
0,0,4.31691
0,0,3.6029103
0,0,3.6763277
0,0,4.227415
0,0,3.3313816
0,0,3.5299482
0,0,3.4645436
0,0,4.5031886
0,0,3.2887304
0,0,3.4073782
0,0,3.83522
0,0,3.417708
0,0,3.9567056
0,0,3.0905128
0,0,4.9521646
0,0,4.363496
0,0,3.6769772
0,0,3.4990897
0,0,3.2212198
0,0,2.1113808
0,0,5.1809454
0,0,2.2436285
0,0,4.773308
0,0,3.3332944
0,0,4.9819665
1,0,21.032269
0,0,3.8936865
0,0,4.0257006
0,0,3.7206182
0,0,3.0064373
0,0,9.234789
0,0,7.1171427
0,0,6.8902373
0,0,2.465348
0,0,6.50292
0,0,5.7144427
0,0,5.856961
0,0,5.1997123
0,0,4.897639
0,0,4.229068
0,0,3.610653
0,0,4.71465
0,0,5.3632083
0,0,4.0775194
0,0,2.4112203
0,0,3.5930698
0,0,4.37108
0,0,3.9508069
0,0,6.4120913
0,0,5.3227515
0,0,2.9404001
0,0,3.7133603
0,0,3.126454
0,0,4.3927727
0,0,6.3595386
0,0,5.277099
0,0,4.7673116
0,0,2.7288196
0,0,4.233284
0,0,3.0877252
0,0,3.25044
0,0,4.432193
0,0,2.9198942
0,0,4.432931
0,0,3.4501443
0,0,3.6543252
0,0,3.221466
0,0,3.96273
0,0,5.8291674
0,0,2.9005578
0,0,4.6730385
0,0,4.592611
0,0,2.8765852
0,0,3.114395
0,0,2.8647866
0,0,3.301401
0,0,2.9024713
0,0,7.519409
0,0,2.6237042
0,0,2.8632166
0,0,3.9682803
0,0,4.17018
0,0,4.265588
0,0,3.1371896
0,0,4.9891534
0,0,5.6196117
0,0,2.7975702
0,0,5.7775435
0,0,16.804852
0,0,2.6081674
0,0,5.1844144
0,0,4.249482
0,0,3.0623925
0,0,2.4395545
0,0,3.748732
0,0,4.3473725
0,0,3.5060923
0,0,3.5150464
0,0,6.740767
0,0,6.280968
0,0,2.4605856
0,0,3.7322922
0,0,3.4267485
0,0,13.165698
0,0,5.319579
0,0,2.9956465
0,0,3.4679801
0,0,4.289267
0,0,4.9411025
0,0,2.8740563
0,0,5.446385
0,0,4.170016
0,0,6.211579
0,0,2.68625
0,0,2.3859534
0,0,4.1415505
0,0,3.8255847
0,0,4.1259203
0,0,6.3625116
0,0,3.3349428
0,0,15.826074
0,0,3.5676053
0,0,4.2597713
0,0,3.23179
0,0,4.3483586
0,0,2.390427
0,0,2.2373638
0,0,2.1085165
0,0,4.42799
0,0,4.4880295
0,0,3.5109954
0,0,4.380721
0,0,2.9149356
0,0,2.9075904
0,0,3.8398075
0,0,3.9426985
0,0,2.2382047
0,0,3.9499087
0,0,3.0461285
0,0,3.4369743
0,0,2.495497
0,0,4.4366207
0,0,4.111619
0,0,15.948297
0,0,12.097607
0,0,2.424507
0,0,2.371217
0,0,6.866845
0,0,3.5551069
0,0,3.0459502
0,0,3.0901523
0,0,5.331428
0,0,5.2412343
0,0,4.8687677
0,0,4.3909097
0,0,5.909611
0,0,3.4495776
0,0,4.544402
0,0,3.1400812
0,0,4.5019493
0,0,3.6583326
0,0,4.494806
0,0,3.721536
0,0,3.4249976
0,0,4.916257
0,0,4.6110463
0,0,3.0739589
0,0,5.10901
0,0,5.3549695
0,0,6.9982147
0,0,2.0647616
0,0,3.952045
0,0,4.7744226
0,0,4.3441668
0,0,3.8366747
0,0,3.4351594
0,0,3.8659708
0,0,5.7730684
0,0,3.3793802
0,0,4.457506
0,0,2.903804
0,0,2.4530184
0,0,2.7441165
0,0,2.5434444
0,0,3.8680184
0,0,4.1655707
0,0,3.8248541
0,0,3.2974455
0,0,4.9341025
0,0,2.3280551
0,0,2.2975678
0,0,3.7379925
0,0,3.4387367
0,0,2.4389236
0,0,2.528595
0,0,4.884946
0,0,4.0223355
0,0,4.6209993
0,0,3.8958716
0,0,2.470731
0,0,5.050681
0,0,3.606171
0,0,4.1044106
0,0,3.770209
0,0,3.4918847
0,0,3.5979738
0,0,5.685038
0,0,2.7938516
0,0,3.7801125
0,0,3.644099
0,0,3.3636165
0,0,4.2661853
0,0,2.513507
0,0,4.697069
0,0,5.122276
0,0,2.8488998
0,0,4.4393206
0,0,4.0645094
0,0,4.078149
0,0,5.007514
0,0,5.1737623
0,0,4.9776525
0,0,2.83394
0,0,7.1097693
0,0,3.4420025
0,0,3.756769
0,0,5.667825
0,0,5.370547
0,0,2.4189248
0,0,3.6048765
0,0,4.323041
0,0,4.078527
0,0,4.5272007
0,0,4.1068597
0,0,6.0047874
0,0,4.61812
0,0,4.18782
0,0,3.3836677
0,0,4.4239674
0,0,4.2118683
0,0,3.2960932
0,0,2.8572648
0,0,2.4961479
0,0,3.5787697
0,0,7.2446647
0,0,3.4162784
0,0,2.6579392
0,0,4.2525544
0,0,3.5241258
0,0,7.1865096
0,0,2.7575595
0,0,5.1916776
0,0,4.9897656
0,0,4.491299
0,0,3.3640234
0,0,2.909408
0,0,3.2882211
0,0,4.724039
0,0,4.6053185
0,0,3.0453868
0,0,3.7656164
0,0,4.118332
0,0,4.4915876
0,0,2.5321684
0,0,2.7434287
0,0,2.3104043
0,0,4.1586795
0,0,5.045224
0,0,3.8549595
0,0,4.250813
0,0,2.7779667
0,0,5.418167
0,0,3.669791
0,0,4.7812014
0,0,4.764984
0,0,3.5224972
0,0,3.4722862
0,0,3.6750734
0,0,3.1285791
0,0,2.337578
0,0,3.8003411
0,0,3.5587816
0,0,4.1934347
0,0,4.0502152
0,0,3.8048801
0,0,4.5550737
0,0,2.6735275
0,0,4.555457
0,0,4.3164406
0,0,5.1418343
0,0,4.496564
0,0,2.7016292
0,0,5.093198
0,0,3.5269692
0,0,2.994172
0,0,5.521212
0,0,3.0358832
0,0,3.9584162
0,0,3.8153706
0,0,2.681666
0,0,4.0080543
0,0,3.3970392
0,0,2.7768695
0,0,3.3257136
0,0,2.5265315
0,0,2.546841
0,0,7.4628844
0,0,6.1209617
0,0,5.217344
0,0,4.4940133
0,0,5.565762
0,0,3.8155081
0,0,5.2730217
0,0,3.3428864
0,0,7.3633585
0,0,3.7453098
0,0,5.435862
0,0,3.702537
0,0,3.4287496
0,0,3.4632392
0,0,5.542342
0,0,4.833776
0,0,2.7624686
0,0,4.481282
0,0,2.671257
0,0,3.620758
0,0,3.599381
0,0,6.5085287
0,0,2.8847103
0,0,2.0958455
0,0,3.0593097
0,0,3.9912565
0,0,5.311918
0,0,2.3998032
0,0,5.8607035
0,0,4.821246
0,0,18.55972
0,0,2.643304
0,0,3.5426533
0,0,5.1240373
0,0,7.9382358
0,0,3.5082197
0,0,5.1683154
0,0,3.6124823
0,0,3.29826
0,0,2.751952
0,0,4.939178
0,0,4.2704735
0,0,3.8755066
0,0,3.161431
0,0,3.343532
0,0,5.8121943
0,0,3.3255847
0,0,2.602827
0,0,4.5481567
0,0,4.6032677
0,0,4.196748
0,0,4.1449733
0,0,3.3394074
0,0,3.3903928
0,0,4.5503187
0,0,5.030549
0,0,3.2561781
0,0,2.6951451
0,0,3.069708
0,0,3.5573025
0,0,4.2265983
0,0,5.9600525
0,0,3.7395868
